"fnessays";"content"
"data10_15_13.txt";"white box verfahren: es wird der quellcode überprüft auf richtigkeit black box verfahren: es wird überprüft ob das programm das tut, was es soll integrationstest: integration in anderen software-systemen wird überprüft"
"data10_15_14.txt";"komponententest - jede einzelne komponente wird getestet systemtest - das ganze software system wird getestet anforderungstest - das betrachtete software system wird getestet, ob es den zugrundeliegenden anforderungsspezifikation entspricht"
"data10_15_15.txt";"test auf source code ebene (jede routine wird mindestens ein mal durchlaufen) test der einzelnen interfaces (programm routinen werden einzelnen getestet) test auf systemebene (das fertig installierte system wird als ganzes auf der später verwendeten umgebung getestet)"
"data10_15_16.txt";"komponententest: nur einzelne komponenten werden getestet systemtest: gesamtsystem wird getestet mehrere komponenten werden zusammengefaßt"
"data10_20_17.txt";"komponententest: die einzelnen komponenten werden auf ihre funktion getestet und ob diese den anforderungen entsprechen integrationstest: hier wird das zusammenspiel der funktionen der komponenten getestet systemtest: das komplette system wird getestet, ob es den spezifikationen entspricht"
"data10_20_18.txt";"komponententest: überprüfe der einzelnen komponenten integrationstest: überprüfe das zusammenpassen der komponenten systemtest: teste das system aus anwendersicht"
"data10_20_19.txt";"integrationstest - integration ins system möglich oder wie bereits verlaufen systemtest - funktioniert die software im system? fehler? komponententest - erfüllt die jeweilige komponente des systems die jeweilige funktion?"
"data10_20_20.txt";"integrationstest: es wird getestet für ganze system, ob ein system komplex langjährig ist funktionstest: testet, ob ein subsystem funktioniert ist komponententest: jede komponente wird isoliert getestet"
"data10_20_21.txt";"modulebene - die einzelnen komponenten werden einzeln getestet systemebene - die kooperation der komponenten miteinander wird getestet kontextebene - die software wird so getestet, als daß in den einsatz wäre, also wie das die endbenutzer sehen"
"data10_25_22.txt";"komponententest: zusammenspiel der komponenten getestet systemtest: das system selbst getestet ob es anforderungen entspricht integrationstest: interaktion zwischen system und seiner umgebung testen"
"data10_25_23.txt";"system test: das komplettsystem wird mit dem altsystem getestet integritätstest: es werden die komponenten mit einander getestet komponententest: es werden die einzelnen komponenten unabhängig voneinander getestet"
"data10_25_24.txt";"komponententest: die komponenten der software werden jeweils einzeln auf ehler untersucht integrationstest: wie die einzelnen bausteine der software zusammen funktionieren systemtest: funktioniert die programmierte software in den verschiedenen vorhandenen systemen?"
"data10_25_25.txt";"systemebene: hier wird das komplette software system auf seine lauffähigkeit und funktion geprüft integrationseben: hier wird das zusammenspiel der verschiedenen komponenten auf funktionsfähigkeit überprüft komponenteneben: hier werden die einzelnen softwarekomponenten / -bausteine auf ihre funktionsfähigkeit überprüft"
"data10_25_26.txt";"systemtest - hier wird der ganze system getestet, einblack box test komponententest - die einzige komponenten werden allein getestet, meist auf der ebene von quellcoden verbindungentest - getestet werden die einzigen verbindungen zwischen komponenten, ein white box test und wie / ob die komponenten zusammen kommunizieren"
"data10_25_27.txt";"komponententest: einzelne komponenten werden getestet integrationstest: komponenten und umgebung auf integrität getestet systemtest: voll check aus der sicht des anwenders"
"data10_30_29.txt";"komponententest: einzelne komponenten werden getestet integrationstest: das zusammenspiel der verschiedenen komponenten wird ausgetestet systemtest: das gesamtprogramm wird im zielsystem (OS, rechner, andere programme) getestet"
"data10_30_30.txt";"komponententest - test jeder komponente, ganz nahe an der eigentlichen implementierung integrationstest - einzelne subsysteme werden getestet black box test oder systemtest - das system wird ohne kenntnis der internen struktur getestet (eventuell mit dokumentation)"
"data10_30_31.txt";"komponententest: die einzelnen verwendeten softwarekomponenten werden getrennt voneinander betrachtet und einzeln getestet systemtest: das gesamte softwaresystem wird betrachtet und auch das gesamte system zusammen getestet subsystemtest: einige softwarekomponenten werden zu subsystemen zusammengefasst und so getestet"
"data10_30_32.txt";"systemtest: hier wird geprüft ob das systm in seiner vorgesehenen umfebung lauffähig ist. (benutzer-sicht) integrationstest: hier wird geprüft ob das zusammenspiel der komponenten eines systems fehlerfrei läuft komponententest: hier wird jede einzelne system-komponente geprüft ob sie ihre anforderungen (funktionen) erfüllt"
"data10_30_33.txt";"komponententest implementierungstest systemtest beim komponententest werden die einzelnen komponenten überprüft, ob sie die vorgesehenen aufgaben erfüllen können. beim implementierungstest werden die komponenten nicht mehr einzeln überprüft, sondern miteinander, ob sie miteinander funktionieren. beim systemtest wird das ganze system getestet, ob es die vorgesehenen aufgaben erfüllen kann"
"data10_30_34.txt";"komponentensystemtest: hier werden die einzelnen komponenten eines systems auf ihre funktionalität geprüft. prüfung nach dem quellcode integrationstest: hierbei wird anschließend auf den komponententest geprüft ob die einzelnen komponenten in einer weise interagieren, sodaß sie ihre funktionen richtig zur verfügung stellen systemtest: hierbei wird aus der benutzersicht geprüft ob die dokumentation des systems den festgelegten anforderungen enspricht (black box verfahren)"
"data10_30_35.txt";"komponententest: nahe am quellcode, white box verfahren jede zeile der komponenten wird geprüft anweisungsüberdeckungstest: jede anweisung wird mindestens ein mal durchlaufen zweigüberdeckungstest: jede verzweichung wird mindestens ein mal durchlaufen pfadüberdeckungstest: jeder pfad soll ausgeführt werden integrationstest: einzelne komponenten beziehungsweise systemteile werden zusammen getestet, ob sie richtig interagieren systemtest: das gesamte system wird in vorgesehener systemumgebung aus benutzersicht getestet"
"data10_30_36.txt";"komponententest - die funktionalitäten der software-komponenten werden auf dieser abstraktionsebene getestet integrationstest - testätigkeiten, die das ziel befolgen, die interaktionen und zusammenhänge zwischen den software-komponenten zu testen und zu vergleichen, ob diese interaktionsbeziehungen der anforderungsspezifikation entsprechen systemtest - testverfahren, das das system als ganzes und die beziehungen des systems mit der software-umgebung (kontext) testet (höchste abstraktionsebene)"
"data10_30_38.txt";"komponententest: hier wird sehr nahe am quellcode gearbeitet, einzelne komponenten werden hier isoliert beobachtet und unter den testdaten getestet, ob sie die (ihre) funktionalitäten korrekt zur verfügung stellen integrationstest: hier schaut man sich gemeinsame komponenten an, wird gemeinsam getestet und schaut, ob jede komponenten auch ihre funktionalitäten korrekt zur verfügung stellt systemtest: ist immer black box verfahren, aus der sicht der enduser wird getestet, schaut ob die komponenten den spezifikationen entsprechen, ob funktionalitäten der enduser realisiert werden"
"data10_30_39.txt";"komponententest: einzelne komponenten werden für sich getestet. (testparameter für schnittstellen werden künstlich generiert - nicht von anderen komponenten) integrationstest: zusammenspiel von systemkomponenten wird getestet (einige / alle komponenten beteiligt) systemtest: das gesamtsystem aus endbenutzersicht wird getestet (typischer black box test)"
"data10_30_40.txt";"komponententest / modultest: die einzelnen komponenten werden hinsichtlich ihrer funktionalität isoliert betrachtet und mit fällen getestet integrationstest: die komponenten werden zu subsystemen integriert. die funktionalität dieser subsysteme wird getestet. es gibt bereits interaktionen. systemtest: das gesamte system wird unter möglichst realen bedingungen hinsichtlich der benutzeranforderungen getestet"
"data10_30_41.txt";"komponententest - jede einzelne komponente wird im quellcode untersucht und getestet interaktionstest - test, ob die komponenten in der weise miteinander interagieren, in der sie sollen systemtest - test aus der benutzersicht, ob das system den anforderungen (die vorher spezifiziert wurden) entspricht"
"data2_0_032.txt";"aus verschiedensten Bereichen bestimmte Gebiete auswählen zu können; der Kunde kann rasch sein gewünschtes Ziel erreichen, da eine große Auswahl bzw. Überblick über das Angebote bekommt; Auch für den Administrator von Vorteil, da er einen klaren Überblick hat -> leichte Betreuung möglich, einfache Änderungen möglich"
"data2_0_070.txt";"Ein elektronischer Katalog ist eine undynamische Struktur im WEB die hierarchisch aufgebaut ist und Informationen enthält und auflistet oder Verweise nach Informationsquellen enthält. Elektr. Katalog enthält hierarchisch aufgebaute Links, die dann zu den angebotenen Infos führen. Aus Sicht des Anbieters ist es statisch machbar.  Aus Sicht des Kunden ist es bequem, da man sich nur eine Unterkategorie auszusuchen braucht, ist aber problematisch, wenn der Request unten keine Unterkategorie fällt / eindeutig fällt. Die Suchmaschinen durchsuchen das ganze Web, kein Elekt. Katalog die Informationen sind durch den Anbieter beschränkt."
"data2_0_071.txt";"Elektronische Katalog: Anbieter, Kunde DB (Datenbank)"
"data2_0_072.txt";"Kostenersparnis für den Anwender Unabhängigkeit von z.B. Ladenöffnungszeiten für den Kunden Für Anbieter ist Distribution vereinfacht -> da direkt vom Online-Shop"
"data2_1_016.txt";"Elektronische Katalog: Anbieter:  Zusammenfassen verstreuter Informationen über z.B. Produkte, Preise auf verschiedene Web-Seiten in eine Seite, anhand beliebiger Kriterien kann Branchenmäßig, Industriezweig (horizontal, vertikal) geschehen Kunde: Angebote verschiedener Hersteller in einer Webseite integriert  Vorteile: Schneller Informationsgewinn Nachteile: Aktualität der Information ist entscheidend "
"data2_1_069.txt";"Hierunter versteht man die Informationsphase oder Wertschöpfungkette: elektr. Katalog: Waren bestellen Preise Bezahlung Transaktion"
"data2_2_001.txt";"Elektronischer Katalog ein Sortimentskatalog bei Firmen in elektronischer Form, der die Beschreibung der Produkte enthält. Hauptkomponente: Firmenname, Produktnummer, Produktbeschreibung, Preis, Zahlungs- und Lieferbedingungen Verwaltung von Kundenprofilen Vorteile für den Anbieter: er schafft sich eine neue Kundenbasis geringere Kosten für Marketing und Werbung Vorteile für den Kunden: Bequemlichkeit, 24h-Erreichtbarkeit, niedrige Preise, größere Auswahl, bessere Vergleichsmöglichkeiten, on-line Zahlungen kann auch mehrere Sprachen unterstützen"
"data2_2_010.txt";"Katalog ist das Produktverzeichnis eines Anbieters -> für Anbieter kostengünstige Möglichkeit, Produkte anzubieten und die Spezifikationen herauszustreichen für Kunden bequem an Angebot für Gut mit bestimmten Eigenschaften zu kommen"
"data2_2_011.txt";"Vorteile des elektronischen Katalogs aus Sicht des Anbieters: neuer Distributionsweg dadurch neue Kunden Umsatzerhöhung  Nachteile: elektronischer Hintergrund muß gesichert sein Probleme beim physischen Vertrieb Probleme bei Bezahlung  Vorteile für die Kunden: leichtere Preisvergleiche  leichtere Produktvergleiche man braucht nicht ins Geschäft gehen -> man kann Zeit sparen keine Öffungszeiten bequem  elektronischer Katalog: Presentation von Produkten im Netzwerk"
"data2_2_012.txt";"Hauptkomponenten:  Zahlungsfunktion Einkaufskorb Suchabfrage Kommunikationsmöglichkeiten (z.b. E-Mail)  Kunde:  24 Stunden abrufbar einfach und bequem mögliche Preisvorteile Preisvergleiche einfacher und schneller realisierbar  Anbieter: kostengünstig erhält Kundendaten kann Benutzerverhalten analysieren  zusätzlicher Vertriebsweg"
"data2_2_013.txt";"E-Katalog -> d. Angebot von Produkten (Diensten), Möglichkeit des Kaufes Haupkomponente: Produkte, Produktbeschreibungen, Preise, Zahlung-, Lieferungbedingungen  Vorteile für den Anbieter:  ein neuer Distributionsweg, niedrigere Kosten  Kundenprofile:  freiwillig von Kunden angegeben Kaufverhalten 1:1 Marketing  Zugriffsstatistik: auf welche Produkte (Produktkategorien) wird am meisten zugegriffen Gestaltung des Kataloges  Vorteile für die Kunden: virtueller Einskaufwagen, den Inthalt kann man bis zum nächsten Besuch behalten Auftragsbestätigung per e-mail Suche nach Produktgruppen, Produktbeschreibungen schnell, bequem, 24 Stunden Zugriff, ..."
